5.0,38.117,38.509,2023-02-06T01:30:28,Sincik (Adıyaman),-7.0
6.6,37.304,36.92,2023-02-06T01:28:16,Nurdağı (Gaziantep),-6.2
5.6,37.235,36.992,2023-02-06T01:26:49,Nurdağı (Gaziantep),-6.98
7.7,37.288,37.043,2023-02-06T01:17:32,Pazarcık (Kahramanmaraş),-8.6
5.8,38.553,44.881,2023-01-28T18:14:46,"Khoy, West Azarbaijan (İran) - [45.51 km] Başkale (Van)",-6.49
5.4,35.839,28.534,2023-01-25T12:37:07,Akdeniz - [85.78 km] Kaş (Antalya),-27.77
5.7,38.601,45.026,2023-01-18T10:08:09,"Khoy, West Azarbaijan (İran) - [59.22 km] Başkale (Van)",-7.0
5.0,39.36,26.261,2023-01-10T07:38:30,"Ege Denizi, Midilli Adası (Lesvos) - [15.82 km] Ayvacık (Çanakkale)",-14.95
5.0,39.374,26.249,2023-01-07T01:52:57,"Ege Denizi, Midilli Adası (Lesvos) - [14.09 km] Ayvacık (Çanakkale)",-14.02
5.4,42.428,46.966,2022-12-08T06:41:57,"Gunibskiy rayon, Dagestan (Rusya)",-7.0
5.9,40.823,31.025,2022-11-23T01:08:15,Gölyaka (Düzce),-6.81
5.4,35.974,26.571,2022-11-20T23:25:02,Ege Denizi - [112.15 km] Datça (Muğla),-49.24
5.1,37.309,36.291,2022-10-11T15:48:46,Düziçi (Osmaniye),-7.0
5.6,38.468,45.123,2022-10-05T00:21:27,"Khoy, West Azarbaijan (İran) - [61.88 km] Başkale (Van)",-7.0
5.2,34.742,26.291,2022-10-02T04:04:11,Akdeniz,-34.9
5.0,40.748,42.801,2022-09-27T14:08:31,Göle (Ardahan),-9.45
5.3,34.995,26.4601,2022-09-03T04:13:10,Akdeniz - [208.58 km] Datça (Muğla),-6.76
5.1,37.5883,26.807,2022-08-31T10:10:10,Ege Denizi - [32.99 km] Söke (Aydın),-7.03
5.0,37.9651,27.1761,2022-08-14T03:24:23,Ege Denizi - Kuşadası Körfezi - [06.47 km] Menderes (İzmir),-7.0
5.0,38.8401,43.5405,2022-06-12T18:35:19,Tuşba (Van),-18.62
5.2,38.155,38.6433,2022-04-09T14:02:14,Pütürge (Malatya),-6.72
5.3,41.1583,43.9213,2022-02-13T18:25:54,Shirak (Ermenistan) - [33.60 km] Akyaka (Kars),-6.5
5.1,34.952,31.968,2022-02-02T21:03:49,Akdeniz,-13.2
6.4,34.919,32.1663,2022-01-11T01:07:46,Akdeniz,-5.06
5.3,36.2016,31.3505,2022-01-05T03:21:16,Akdeniz - [59.02 km] Alanya (Antalya),-39.52
5.1,34.895,25.574,2021-12-29T16:47:14,Akdeniz,-91.7
5.5,35.154,26.935,2021-12-26T18:59:08,Akdeniz - [177.06 km] Datça (Muğla),-36.2
5.1,37.7275,26.1403,2021-11-30T04:00:42,Ege Denizi - [61.76 km] Çeşme (İzmir),-3.97
5.1,39.8208,41.868,2021-11-19T12:40:52,Köprüköy (Erzurum),-5.18
5.0,40.844,31.0316,2021-11-17T12:40:15,Merkez (Düzce),-18.29
5.1,37.8618,32.1165,2021-11-08T17:43:21,Meram (Konya),-6.82
6.0,34.722,28.328,2021-10-19T05:32:35,Akdeniz - [194.43 km] Kaş (Antalya),-36.1
6.3,35.0756,26.1166,2021-10-12T09:24:01,"Ege Denizi, Girit Adası (Kriti) - [216.09 km] Datça (Muğla)",-6.62
5.0,35.169,25.255,2021-09-28T04:48:13,"Ege Denizi, Girit Adası (Kriti) - [260.34 km] Datça (Muğla)",-35.0
5.7,35.3871,25.3501,2021-09-27T06:17:23,Ege Denizi,-9.62
5.0,39.0133,30.1641,2021-08-31T11:04:25,Altıntaş (Kütahya),-12.07
5.0,36.267,27.0148,2021-08-03T12:38:16,Ege Denizi - [61.25 km] Datça (Muğla),-7.61
5.5,36.3843,27.0805,2021-08-01T04:31:27,Ege Denizi - [47.57 km] Datça (Muğla),-10.86
5.2,39.192,40.2348,2021-06-25T18:28:37,Özlüce Barajı - [02.28 km] Kiğı (Bingöl),-15.51
5.3,36.3838,27.0975,2021-06-21T22:14:15,Ege Denizi - [46.57 km] Datça (Muğla),-14.74
5.1,36.5425,27.2331,2021-04-13T20:28:06,Ege Denizi - [25.52 km] Datça (Muğla),-2.51
5.0,35.8686,44.9928,2021-04-06T15:12:33,"Dukan, Süleymaniye (Irak) - [143.46 km] Şemdinli (Hakkari)",-5.72
5.1,38.9483,26.0788,2021-02-01T08:35:17,Ege Denizi - [43.07 km] Karaburun (İzmir),-17.62
5.1,38.985,26.1185,2021-02-01T05:46:53,Ege Denizi - [44.02 km] Karaburun (İzmir),-20.69
5.2,36.156,41.1041,2021-01-26T11:17:38,Haseke (Suriye) - [101.64 km] Nusaybin (Mardin),-11.76
5.0,35.1145,33.711,2021-01-21T14:27:06,Gazimağusa (Kuzey Kıbrıs Türk Cumhuriyeti),-55.68
5.3,38.5218,39.1813,2020-12-27T06:37:32,Merkez (Elazığ),-15.94
5.2,36.0878,31.8998,2020-12-05T12:44:42,Akdeniz - [40.48 km] Gazipaşa (Antalya),-77.22
5.0,37.9998,41.712,2020-12-03T05:45:19,Kurtalan (Siirt),-14.02
5.0,37.8701,26.8303,2020-10-31T05:31:30,Ege Denizi - [23.59 km] Seferihisar (İzmir),-7.33
5.1,37.8331,26.869,2020-10-30T15:14:56,Ege Denizi - [26.83 km] Seferihisar (İzmir),-7.73
6.6,37.879,26.703,2020-10-30T11:51:23,Ege Denizi - [27.20 km] Seferihisar (İzmir),-14.9
5.0,35.7495,26.1715,2020-10-12T04:11:30,Ege Denizi - [155.40 km] Datça (Muğla),-11.12
5.1,38.011,34.037,2020-09-20T19:08:05,Bor (Niğde),-6.2
5.7,34.8146,25.2608,2020-09-18T16:28:12,Akdeniz,-7.09
5.2,38.2193,38.7243,2020-08-04T09:37:34,Pütürge (Malatya),-8.16
5.2,36.6563,28.2336,2020-06-28T17:43:28,Akdeniz - [08.07 km] Marmaris (Muğla),-63.72
5.5,38.7676,27.8018,2020-06-26T07:21:11,Saruhanlı (Manisa),-9.29
5.4,38.472,44.0285,2020-06-25T10:03:29,Saray (Van),-7.48
5.6,39.3678,40.7435,2020-06-15T06:51:29,Karlıova (Bingöl),-7.01
5.7,39.365,40.714,2020-06-14T14:24:27,Karlıova (Bingöl),-8.0
5.0,38.2576,38.7455,2020-06-05T18:06:20,Pütürge (Malatya),-6.98
5.1,33.2213,25.0406,2020-06-03T09:03:09,Akdeniz,-8.26
5.6,34.5063,25.8785,2020-05-18T23:22:41,Akdeniz,-5.89
5.1,34.5521,25.8181,2020-05-02T16:44:33,Akdeniz,-6.76
5.2,34.2973,25.7371,2020-05-02T13:45:24,Akdeniz,-9.63
6.4,34.2226,25.8253,2020-05-02T12:51:09,Akdeniz,-6.65
5.0,38.372,39.1041,2020-03-19T17:53:31,Sivrice (Elazığ),-7.39
5.9,38.45,44.502,2020-02-23T16:00:29,"Khoy, West Azarbaijan (İran) - [12.26 km] Başkale (Van)",-8.1
5.9,38.436,44.489,2020-02-23T05:52:57,"Khoy, West Azarbaijan (İran) - [10.33 km] Başkale (Van)",-14.9
5.2,39.1015,27.8453,2020-02-18T16:09:22,Kırkağaç (Manisa),-14.68
5.5,35.0953,27.8755,2020-01-30T11:21:34,Akdeniz - [171.80 km] Marmaris (Muğla),-12.11
5.4,35.228,27.7976,2020-01-30T01:28:04,Akdeniz - [158.29 km] Marmaris (Muğla),-11.35
5.4,35.273,27.947,2020-01-28T15:38:35,Akdeniz - [151.49 km] Marmaris (Muğla),-25.0
5.1,38.374,39.131,2020-01-25T16:30:07,Sivrice (Elazığ),-16.4
6.8,38.3593,39.063,2020-01-24T17:55:11,Sivrice (Elazığ),-8.06
5.4,39.0488,27.8443,2020-01-22T19:22:16,Akhisar (Manisa),-10.35
5.1,35.3641,26.7983,2019-12-10T21:58:27,Akdeniz - [158.77 km] Datça (Muğla),-22.63
5.0,36.3133,28.4983,2019-10-03T04:44:56,Akdeniz - [48.20 km] Ortaca (Muğla),-18.74
5.8,40.8818,28.214,2019-09-26T10:59:25,Marmara Denizi - [21.07 km] Silivri (İstanbul),-7.97
5.0,34.6226,26.3698,2019-09-24T07:49:00,Akdeniz,-9.13
6.0,37.851,29.584,2019-08-08T11:25:30,Bozkurt (Denizli),-10.92
5.0,34.891,27.659,2019-08-03T09:51:23,Akdeniz - [197.41 km] Marmaris (Muğla),-68.3
5.2,38.3865,39.1205,2019-04-04T17:31:07,Sivrice (Elazığ),-8.92
5.5,37.4401,29.4335,2019-03-20T06:34:27,Acıpayam (Denizli),-10.76
5.0,39.6011,26.4261,2019-02-20T18:23:28,Ayvacık (Çanakkale),-5.8
5.1,35.9788,28.0576,2019-01-24T14:30:52,Akdeniz - [72.62 km] Marmaris (Muğla),-51.33
5.7,34.058,45.474,2019-01-06T13:42:00,"Khanaqin, Diyala (Irak)",-15.0
5.0,34.172,45.121,2018-11-26T00:38:38,"Khanaqin, Diyala (Irak)",-15.0
5.4,45.207,26.337,2018-10-28T00:38:07,Prahova (Romanya),-272.3
5.2,36.0535,31.2135,2018-09-12T06:21:46,Akdeniz - [76.70 km] Kumluca (Antalya),-36.68
5.8,34.6916,45.7921,2018-07-22T10:07:27,"n.a. (03), Kermanshah (İran)",-6.87
5.2,41.65,47.067,2018-06-05T18:40:22,"Rutul'skiy rayon, Dagestan (Rusya)",-15.0
5.1,37.5836,38.5036,2018-04-24T00:34:29,Samsat (Adıyaman),-9.79
5.0,33.7081,45.2445,2018-01-19T22:17:56,"Balad Ruz, Diyala (Irak)",-3.19
5.1,34.031,45.399,2018-01-11T07:55:03,"Khanaqin, Diyala (Irak)",-15.0
5.4,33.948,45.778,2018-01-11T07:21:50,"Qasr-e-Shirin, Kermanshah (İran)",-15.0
5.3,33.726,45.221,2018-01-11T07:14:18,"Balad Ruz, Diyala (Irak)",-15.0
5.4,33.7173,45.7726,2018-01-11T06:59:30,"Ilam, İlam (İran)",-5.47
5.4,34.895,45.593,2017-12-11T14:10:00,"Khanaqin, Diyala (Irak)",-41.9
5.1,37.1146,28.6045,2017-11-24T21:49:14,Ula (Muğla),-24.46
5.0,37.1206,28.5921,2017-11-22T20:22:51,Ula (Muğla),-24.75
5.0,33.3451,45.9763,2017-11-20T15:23:44,"Badrah, Vasıt (Irak)",-6.7
7.2,34.642,45.795,2017-11-12T18:18:14,"Sarpol-e-Zahab, Kermanshah (İran)",-20.0
5.2,35.8675,44.7746,2017-08-23T13:42:50,"Koisnjaq, Erbil (Irak) - [136.26 km] Şemdinli (Hakkari)",-4.45
5.1,36.9576,27.6236,2017-08-08T07:42:21,Ege Denizi - Gökova Körfezi - [12.17 km] Bodrum (Muğla),-11.03
5.0,36.941,27.332,2017-07-21T17:09:48,Ege Denizi - [04.74 km] Bodrum (Muğla),-37.5
6.5,36.9198,27.4435,2017-07-20T22:31:09,Ege Denizi - [12.00 km] Bodrum (Muğla),-19.44
5.0,38.8216,26.453,2017-06-22T02:48:52,Ege Denizi - [17.75 km] Karaburun (İzmir),-13.5
5.3,38.8381,26.436,2017-06-17T19:50:04,Ege Denizi - [19.37 km] Karaburun (İzmir),-10.25
6.2,38.8486,26.313,2017-06-12T12:28:37,Ege Denizi - [22.36 km] Karaburun (İzmir),-15.96
5.1,38.7358,27.8156,2017-05-27T15:53:23,Saruhanlı (Manisa),-11.03
5.0,37.1533,28.647,2017-04-13T16:22:16,Ula (Muğla),-11.33
5.5,37.5955,38.4866,2017-03-02T11:07:25,Samsat (Adıyaman),-9.76
5.3,39.5336,26.17,2017-02-12T13:48:16,Ayvacık (Çanakkale),-7.0
5.0,39.5236,26.1755,2017-02-10T08:55:25,Ayvacık (Çanakkale),-7.79
5.2,39.514,26.1161,2017-02-07T02:24:03,Ayvacık (Çanakkale),-11.92
5.3,39.5275,26.1373,2017-02-06T10:58:02,Ayvacık (Çanakkale),-9.83
5.3,39.5423,26.1318,2017-02-06T03:51:40,Ayvacık (Çanakkale),-8.86
5.0,35.5143,26.5121,2017-01-25T18:50:52,Ege Denizi - [155.68 km] Datça (Muğla),-37.39
5.4,45.438,26.7543,2016-12-27T23:20:56,Buzau (Romanya),-7.61
5.1,36.594,26.959,2016-12-20T06:03:45,Ege Denizi - [45.06 km] Datça (Muğla),-118.3
5.2,36.405,27.5966,2016-09-27T20:57:09,Ege Denizi - [32.95 km] Datça (Muğla),-50.63
5.4,45.383,26.888,2016-09-23T23:11:24,Buzau (Romanya),-71.7
5.3,35.0075,26.1958,2016-05-25T08:36:14,Akdeniz,-6.82
5.0,39.564,34.358,2016-01-10T17:40:48,Çiçekdağı (Kırşehir),-13.6
5.2,35.6253,27.3613,2015-12-26T11:00:52,Akdeniz - [118.88 km] Datça (Muğla),-12.78
5.3,39.261,40.217,2015-12-02T23:27:07,Kiğı (Bingöl),-10.66
5.0,38.8381,37.8241,2015-11-29T00:28:08,Hekimhan (Malatya),-17.45
5.2,36.1846,29.8853,2015-10-06T21:27:34,"Akdeniz, Kekova Adası, Demre (Antalya)",-34.23
5.0,36.5646,35.0361,2015-07-29T22:00:54,Akdeniz - Mersin Körfezi - [14.71 km] Karataş (Adana),-29.68
5.1,35.1771,26.8226,2015-06-09T21:49:50,Akdeniz - [177.54 km] Datça (Muğla),-12.74
5.2,34.9278,26.6858,2015-04-17T02:05:36,Akdeniz - [207.74 km] Datça (Muğla),-5.7
5.9,34.8643,26.7275,2015-04-16T18:07:37,Akdeniz - [213.23 km] Datça (Muğla),-12.34
5.2,34.7103,32.3731,2015-04-15T08:25:09,Akdeniz,-11.11
5.0,35.7295,26.576,2015-03-27T23:34:54,Ege Denizi - [132.67 km] Datça (Muğla),-56.13
5.1,38.904,26.2741,2014-12-06T01:45:06,Ege Denizi - [29.35 km] Karaburun (İzmir),-22.48
5.6,45.1431,27.4716,2014-11-22T19:14:20,Braila (Romanya),-8.21
5.2,36.172,30.9301,2014-09-04T21:00:03,Akdeniz - [48.08 km] Kumluca (Antalya),-41.03
5.1,32.6015,46.4716,2014-08-24T02:44:56,"Ali al Gharbi, Maysan (Irak)",-7.0
5.0,34.1031,46.2576,2014-08-23T20:05:39,"Gilan-e-Gharb, Kermanshah (İran)",-7.06
5.4,32.782,47.539,2014-08-20T10:14:24,"Abdanan, İlam (İran)",-34.7
5.2,32.8701,46.4655,2014-08-19T21:32:21,"Al Kut, Vasıt (Irak)",-2.0
5.7,32.756,46.842,2014-08-18T05:25:58,"Dehloran, İlam (İran)",-12.9
6.1,33.084,46.634,2014-08-18T02:32:20,"Dehloran, İlam (İran)",-34.7
5.0,41.8865,46.7108,2014-06-29T17:26:08,"Tlyaratinskiy rayon, Dagestan (Rusya)",-6.97
5.2,34.9001,28.3678,2014-06-11T03:53:42,Akdeniz - [175.30 km] Kaş (Antalya),-50.36
5.3,40.3951,26.3058,2014-05-24T09:31:18,Ege Denizi - Saros Körfezi - [08.21 km] Eceabat (Çanakkale),-6.98
6.5,40.3035,25.2801,2014-05-24T09:25:01,Ege Denizi - [41.51 km] Gökçeada (Çanakkale),-25.48
6.0,36.048,31.332,2013-12-28T15:21:03,Akdeniz - [74.69 km] Alanya (Antalya),-43.6
5.0,36.692,31.257,2013-12-08T17:31:57,Akdeniz - Antalya Körfezi - [15.41 km] Manavgat (Antalya),-65.0
5.0,35.7386,44.3265,2013-11-23T23:26:42,Kerkük (Irak) - [142.31 km] Şemdinli (Hakkari),-6.06
5.3,34.723,43.159,2013-11-22T06:51:35,"Bayji, Salahaddin (Irak)",-0.0
5.3,45.9413,26.5283,2013-10-06T01:37:14,Vrancea (Romanya),-7.0
5.3,40.3028,25.7902,2013-07-30T05:33:07,Ege Denizi - [12.01 km] Gökçeada (Çanakkale),-20.01
5.7,34.1017,24.9828,2013-06-16T21:39:58,Akdeniz,-17.52
6.2,34.0518,24.8221,2013-06-15T16:10:56,Akdeniz,-6.15
5.0,43.143,41.5272,2013-03-26T23:35:20,"Gulripshi, Abhazya (Gürcistan) - [180.39 km] Hopa (Artvin)",-10.94
5.2,36.4662,43.3813,2013-03-11T14:57:03,"Al Hamdaniyah, Ninova (Irak) - [88.12 km] Çukurca (Hakkari)",-3.61
5.6,39.68,25.67,2013-01-08T14:16:09,Ege Denizi - [37.56 km] Bozcaada (Çanakkale),-22.9
5.4,42.3792,40.8657,2012-12-25T22:44:30,Karadeniz,-5.86
5.5,42.2423,40.904,2012-12-23T13:31:39,Karadeniz,-13.42
5.0,38.4717,44.9668,2012-12-23T06:38:55,"Khoy, West Azarbaijan (İran) - [48.99 km] Başkale (Van)",-7.67
5.2,38.4818,46.497,2012-11-07T06:26:32,"Ahar, Doğu Azerbaycan (İran) - [180.53 km] Başkale (Van)",-7.02
5.4,32.4072,30.9085,2012-10-19T03:36:12,Akdeniz,-40.8
5.1,37.2838,37.1398,2012-09-19T09:17:46,Pazarcık (Kahramanmaraş),-22.35
5.5,35.7402,25.1443,2012-09-12T03:27:59,Ege Denizi,-6.98
5.3,37.4635,42.9798,2012-08-05T20:37:21,Uludere (Şırnak),-12.94
5.0,37.574,36.3707,2012-07-22T09:26:02,Andırın (Kahramanmaraş),-4.56
6.0,35.7135,28.8563,2012-07-09T13:55:00,Akdeniz - [75.07 km] Kaş (Antalya),-40.45
5.0,35.1613,26.9993,2012-07-04T23:46:37,Akdeniz - [174.85 km] Datça (Muğla),-34.09
5.3,36.4792,28.9333,2012-06-25T13:05:28,Akdeniz - [16.38 km] Fethiye (Muğla),-34.02
5.0,38.7333,43.6672,2012-06-24T20:07:21,İpekyolu (Van),-23.62
5.5,37.1572,42.4437,2012-06-14T05:52:51,Silopi (Şırnak),-11.68
5.0,36.4762,28.9295,2012-06-10T12:49:36,Akdeniz - [16.73 km] Fethiye (Muğla),-26.85
6.0,36.5302,28.9073,2012-06-10T12:44:16,Akdeniz - [17.00 km] Fethiye (Muğla),-33.77
5.1,40.8628,27.9043,2012-06-07T20:54:25,Marmara Denizi - [12.14 km] Marmaraereğlisi (Tekirdağ),-26.96
5.5,34.475,34.2353,2012-05-11T18:48:30,Akdeniz,-24.96
5.2,41.1667,45.388,2012-05-07T14:15:27,Ağstafa (Azerbaycan) - [148.65 km] Akyaka (Kars),-12.36
5.4,41.6402,46.888,2012-05-07T04:40:24,Zakatala (Azerbaycan),-4.93
5.4,39.1245,29.11,2012-05-03T15:20:25,Simav (Kütahya),-10.59
5.0,38.646,26.6262,2012-05-01T14:48:28,Ege Denizi - İzmir Körfezi - [09.67 km] Karaburun (İzmir),-26.27
5.0,39.234,42.276,2012-03-26T10:35:33,Bulanık (Muş),-16.96
5.2,35.0053,44.0157,2012-03-05T06:50:51,Kerkük (Irak),-23.24
5.1,36.8805,25.9712,2012-01-26T04:25:11,"Ege Denizi, Yamurgi Adası (Amorgos) - [115.52 km] Bodrum (Muğla)",-27.27
5.0,38.8435,26.3337,2011-12-05T08:17:27,Ege Denizi - [21.16 km] Karaburun (İzmir),-33.8
5.0,38.47,43.2905,2011-11-30T00:47:21,Van Gölü - [06.19 km] Tuşba (Van),-19.79
5.2,44.9989,37.0512,2011-11-29T02:18:15,Karadeniz,-50.97
5.2,38.8022,43.8528,2011-11-18T17:39:39,Sarımehmet Barajı - [00.87 km] Özalp (Van),-8.0
5.1,38.7038,43.0833,2011-11-14T22:08:14,Van Gölü - [09.64 km] Tuşba (Van),-23.32
5.6,38.4382,43.2825,2011-11-09T19:23:34,Van Gölü - [01.79 km] Edremit (Van),-21.47
5.4,38.7192,43.0778,2011-11-08T22:05:50,Van Gölü - [10.73 km] Tuşba (Van),-8.36
5.6,37.3807,43.8343,2011-10-27T08:04:22,Merkez (Hakkari),-21.61
5.4,38.823,43.5857,2011-10-25T14:55:06,Tuşba (Van),-17.44
5.0,38.706,43.5823,2011-10-24T08:49:19,Erçek Gölü - [04.78 km] İpekyolu (Van),-17.27
5.8,38.6447,43.1275,2011-10-23T20:45:34,Van Gölü - [06.41 km] Tuşba (Van),-6.79
5.0,38.7358,43.328,2011-10-23T19:06:05,Tuşba (Van),-22.09
5.0,38.629,43.192,2011-10-23T18:10:44,Tuşba (Van),-19.81
5.5,38.7778,43.3947,2011-10-23T11:32:40,Tuşba (Van),-22.61
5.3,38.7335,43.1312,2011-10-23T11:00:29,Van Gölü - [07.20 km] Tuşba (Van),-7.48
5.8,38.7825,43.3633,2011-10-23T10:56:48,Tuşba (Van),-19.92
6.7,38.689,43.4657,2011-10-23T10:41:20,Tuşba (Van),-19.02
5.4,39.6597,38.6777,2011-09-22T03:22:33,İliç (Erzincan),-7.18
5.1,40.8195,27.7498,2011-07-25T17:57:20,Marmara Denizi - [20.08 km] Marmara (Balıkesir),-6.97
5.0,39.1108,29.026,2011-06-27T21:13:58,Simav (Kütahya),-18.27
5.3,38.5562,39.6307,2011-06-23T07:34:43,Maden (Elazığ),-13.42
5.7,39.1328,29.082,2011-05-19T20:15:22,Simav (Kütahya),-24.46
6.2,35.4819,26.4011,2011-04-01T13:29:43,Ege Denizi - [164.25 km] Datça (Muğla),-8.99
5.5,34.7417,25.3913,2011-02-28T07:49:01,Akdeniz,-25.42
5.3,41.877,42.7038,2011-01-19T09:17:48,"Vani, Imereti (Gürcistan) - [32.03 km] Posof (Ardahan)",-27.81
5.1,36.6053,35.987,2010-11-14T23:08:25,Akdeniz - İskenderun Körfezi - [09.77 km] Arsuz (Hatay),-24.17
5.1,40.3997,26.3147,2010-11-03T02:51:27,Ege Denizi - Saros Körfezi - [08.41 km] Eceabat (Çanakkale),-28.9
5.0,34.5797,25.1066,2010-08-06T02:37:46,Akdeniz,-6.73
5.0,38.7713,40.0935,2010-03-24T14:11:30,Palu (Elazığ),-22.57
5.0,38.7452,40.0342,2010-03-08T11:12:10,Kovancılar (Elazığ),-11.75
5.0,38.7957,40.0477,2010-03-08T10:14:23,Kovancılar (Elazığ),-4.91
5.6,38.7518,40.0418,2010-03-08T07:47:38,Kovancılar (Elazığ),-15.15
5.8,38.7665,40.0712,2010-03-08T02:32:30,Palu (Elazığ),-5.01
5.1,35.2875,27.6848,2010-01-17T20:16:03,Akdeniz - [154.01 km] Marmaris (Muğla),-24.75
5.6,35.665,31.493,2009-12-22T06:06:18,Akdeniz - [97.73 km] Gazipaşa (Antalya),-14.54
6.2,42.704,43.414,2009-09-07T22:41:35,"Oni, Racha-Lechkhumi-Kvemo Svaneti (Gürcistan) - [134.06 km] Posof (Ardahan)",-10.67
